Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,5,1048576,4,4,1,1,Jeremy's Trie,5.000045,79,39,11076800,2215340.1,2215360,443068.01,2497700,499535.5,12.744655,1274500,254897.71,42.469847,1108303,221660.6,126815,250240,1109330,221866,127495,249912,4431450,2215812,886290,443162.4,509725,999661,254540,499347,4427717,2215732,885543.4,443146.4,510465,997887,255339,498903
5,5,1048576,4,4,1,1,Jeremy's Trie,4.994082,11991,46,10774900,2157533.7,2154980,431506.73,2468500,494285.04,14.548627,1210450,242376.88,43.830105,1077275,215455,121702,246361,1077153,215430.6,121118,247100,4310058,2153401,862011.6,430680.2,484026,987395,241619,493143,4310414,2154440,862082.8,430888,483604,989254,242166,494223
5,5,1048576,4,4,1,1,Jeremy's Trie,5.000033,76,52,10449250,2089836.2,2089850,417967.24,2429300,485856.79,16.242793,1165550,233108.46,44.228055,1045448,209089.6,116713,243344,1045529,209105.8,116599,243448,4178511,2089803,835702.2,417960.6,466496,972368,233170,485673,4179762,2090179,835952.4,418035.8,465742,971776,233159,486210
5,5,1048576,4,4,1,1,Jeremy's Trie,5.000001,70,65,10245800,2049159.6,2049160,409831.92,2436250,487249.9,18.890179,1130750,226149.95,44.818853,1023478,204695.6,113057,243118,1024193,204838.6,113032,243741,4098471,2048901,819694.2,409780.2,451936,975120,225817,487658,4099658,2048853,819931.6,409770.6,452725,974398,226544,487199
5,5,1048576,4,4,1,1,Jeremy's Trie,5.000033,59,44,11321000,2264185.1,2264200,452837.01,2513700,502736.68,11.019345,1320150,264028.26,41.694638,1132827,226565.4,132339,251334,1131916,226383.2,131946,251534,4528020,2264604,905604,452920.8,527848,1005008,264516,502861,4528237,2263621,905647.4,452724.2,528017,1005880,263657,502329
5,6,1048576,4,4,1,1,Jeremy's Trie,5.000063,12,84,9369200,1873816.4,1561533.3,312302.73,1878100,375615.27,20.272809,1044850,208967.37,33.088204,936381,156063.5,104395,187430,936499,156083.17,104257,187799,3748664,1873559,624777.33,312259.83,418245,751896,208411,375468,3747656,1873867,624609.33,312311.17,417953,751521,209088,376124
5,6,1048576,4,4,1,1,Jeremy's Trie,5.000002,75,67,9336800,1867359.3,1556133.3,311226.54,1900500,380099.85,22.129638,1012700,202539.92,34.922029,933229,155538.17,100823,190303,932312,155385.33,101563,189857,3736693,1868185,622782.17,311364.17,405059,760498,202068,380265,3734566,1867865,622427.67,311310.83,405255,760116,202611,379947
5,6,1048576,4,4,1,1,Jeremy's Trie,5.000053,91,87,10638450,2127667.4,1773075,354611.24,1983300,396655.8,11.85652,1379550,275907.08,22.194493,1065467,177577.83,138245,198830,1063680,177280,138061,198849,4251499,2126858,708583.17,354476.33,550868,792698,275440,396189,4257804,2127284,709634,354547.33,552376,792923,275758,396451
5,6,1048576,4,4,1,1,Jeremy's Trie,5.000047,53,56,8912100,1782403.2,1485350,297067.21,1869550,373906.49,25.865958,1029450,205888.06,30.693103,890076,148346,102936,186709,890752,148458.67,102462,186824,3564192,1782106,594032,297017.67,411751,748510,206424,373878,3567080,1782301,594513.33,297050.17,412301,747507,206131,373650
5,6,1048576,4,4,1,1,Jeremy's Trie,5.004762,56,9548,8705600,1739463.3,1450933.3,289910.56,1853450,370337.29,27.741913,943350,188490.48,34.983229,872883,145480.5,94243,186100,869557,144926.17,94258,185262,3481962,1741333,580327,290222.17,377518,741251,188954,370908,3481198,1741224,580199.67,290204,377331,742171,188790,371253
5,8,1048576,4,4,1,1,Jeremy's Trie,5.000066,1,69,11726500,2345269,1465812.5,293158.63,1477150,295426.1,0.77346182,1458400,291676.15,0.50569224,1173457,146682.12,145900,148077,1170923,146365.38,145650,147938,4692070,2345866,586508.75,293233.25,583627,591039,292426,295345,4690050,2345442,586256.25,293180.25,583223,590839,291767,294919
5,8,1048576,4,4,1,1,Jeremy's Trie,5.000052,2,105,12008650,2401705,1501081.2,300213.13,1510800,302156.86,0.64744996,1486300,297256.91,0.98470686,1200604,150075.5,148443,150873,1201897,150237.12,148458,151588,4802722,2400393,600340.25,300049.12,594022,604092,297001,301557,4803427,2400209,600428.38,300026.12,595377,604267,297600,301875
5,8,1048576,4,4,1,1,Jeremy's Trie,5.000075,1,83,11561200,2312205.3,1445150,289025.66,1452100,290415.64,0.48091894,1438700,287735.68,0.44632045,1156335,144541.88,143497,145682,1157130,144641.25,143879,146193,4624273,2311631,578034.12,288953.88,575184,580685,287709,290238,4623462,2311643,577932.75,288955.38,576140,580467,287651,290385
5,8,1048576,4,4,1,1,Jeremy's Trie,5.000073,2,103,11743350,2348635.7,1467918.8,293579.46,1478750,295745.68,0.73786441,1458000,291595.74,0.67570157,1175628,146953.5,145885,148405,1173991,146748.88,145695,148081,4699919,2347207,587489.88,293400.88,583515,591708,291185,294865,4693812,2347495,586726.5,293436.88,582719,590556,291563,295570
5,8,1048576,4,4,1,1,Jeremy's Trie,5.000085,2,137,11836100,2367179.8,1479512.5,295897.47,1491300,298254.93,0.79671513,1469850,293965,0.65308674,1183519,147939.88,146851,149131,1184259,148032.38,147218,149279,4732034,2365772,591504.25,295721.5,587605,596193,293875,298388,4736288,2366535,592036,295816.88,587813,596697,293815,297760
5,16,1048576,4,4,1,1,Jeremy's Trie,5.000099,2,166,12481300,2496210.6,780081.25,156013.16,785800,157156.89,0.73309671,775450,155086.93,0.59368816,1247805,77987.812,76985,78719,1247580,77973.75,77377,78617,4994123,2497259,312132.69,156078.69,310255,314272,154860,157349,4991792,2496637,311987,156039.81,309922,314499,155172,157073
5,16,1048576,4,4,1,1,Jeremy's Trie,5.000098,3,169,12331750,2466301.7,770734.38,154143.85,774300,154856.96,0.46262696,765450,153087,0.68562856,1233520,77095,76465,77735,1233976,77123.5,76510,77593,4931364,2464972,308210.25,154060.75,306027,310716,153182,155201,4932890,2464246,308305.62,154015.38,306268,309739,152894,154697
5,16,1048576,4,4,1,1,Jeremy's Trie,5.000083,2,142,12465850,2493128.6,779115.62,155820.54,785350,157067.39,0.80018611,774150,154827.43,0.63734122,1248039,78002.438,77416,78875,1245996,77874.75,77051,78536,4983527,2492967,311470.44,155810.44,309025,313913,154918,156924,4988288,2493099,311768,155818.69,309492,314026,154265,156873
5,16,1048576,4,4,1,1,Jeremy's Trie,5.000119,1,157,12295400,2459021.5,768462.5,153688.84,773400,154676.32,0.64251671,763250,152646.37,0.67830245,1229549,76846.812,76129,77498,1230961,76935.062,76181,77614,4916021,2459214,307251.31,153700.88,305415,309341,152158,155209,4918869,2458972,307429.31,153685.75,305078,309315,152547,154546
