Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,64,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.00016,6,311,30167350,6033276.9,471364.84,94269.952,476950,95386.948,1.1848903,419950,83987.312,10.907653,7542393,117849.89,105252,119877,7542772,117855.81,104777,119383,7540444,3769000,117819.44,58890.625,104778,119172,52247,59745,7541741,3769443,117839.7,58897.547,105143,119083,52621,59546
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000655,11,1273,16224600,3244495,126754.69,25347.617,178800,35755.316,41.059872,104950,20987.251,17.202273,4053129,31665.07,25824,44781,4056976,31695.125,26087,44870,4057713,2028862,31700.883,15850.484,26163,44893,13050,22434,4056782,2027957,31693.609,15843.414,26184,44820,12982,22537
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000523,13,1010,16543400,3308333.9,129245.31,25846.359,150300,30056.856,16.290484,104350,20867.817,19.262062,4133046,32289.422,25983,37566,4137227,32322.086,25895,37781,4136873,2068473,32319.32,16159.945,26032,37736,12926,18887,4136254,2068573,32314.484,16160.727,26086,37804,12903,18771
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000668,11,1272,16268850,3253335.4,127100.39,25416.682,143950,28786.154,13.25693,101750,20347.282,19.945171,4068316,31783.719,25341,36010,4069518,31793.109,25201,35955,4066738,2032591,31771.391,15879.617,25306,35932,12500,17939,4064278,2033015,31752.172,15882.93,25314,36053,12615,18027
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000661,13,1270,16070600,3213695.1,125551.56,25106.993,168200,33635.553,33.968862,106300,21257.19,15.333591,4015491,31371.023,26444,41875,4017302,31385.172,26363,42354,4019258,2009851,31400.453,15701.961,26350,42048,13143,21084,4018549,2009868,31394.914,15702.094,26510,41923,13258,20995
5,128,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000703,11,1402,16098550,3219257.4,125769.92,25150.448,183050,36604.853,45.543543,106500,21297.006,15.321566,4021725,31419.727,26444,45950,4023464,31433.312,26542,45768,4027364,2015440,31463.781,15745.625,26545,46118,13261,22991,4025997,2014878,31453.102,15741.234,26603,45420,13250,22907
5,256,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000778,8,1520,19796500,3958684,77330.078,15463.609,113900,22776.456,47.290683,45450,9088.5858,41.225974,4949384,19333.531,11256,28438,4947674,19326.852,11336,28535,4951337,2473028,19341.16,9660.2656,11393,28658,5682,14396,4948105,2472486,19328.535,9658.1484,11311,28568,5640,14311
5,256,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.002039,8,4023,20395400,4077417.2,79669.531,15927.411,119000,23790.298,49.367014,50200,10035.907,36.989713,5098288,19915.188,12500,29788,5100737,19924.754,12417,29927,5097870,2549607,19913.555,9959.4023,12624,29735,6298,14847,5098505,2550462,19916.035,9962.7422,12609,29832,6299,15013
5,256,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.001086,3,2092,19362650,3871689.1,75635.352,15123.785,115400,23074.988,52.574157,45300,9058.0326,40.107372,4840078,18906.555,11249,28967,4842706,18916.82,11256,28987,4840810,2418471,18909.414,9447.1523,11303,28748,5597,14464,4839056,2418742,18902.562,9448.2109,11307,28871,5625,14423
5,256,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.021788,6,43578,21806250,4342327.9,85180.664,16962.218,146500,29172.876,71.987389,42700,8502.9476,49.871253,5452822,21300.086,10705,36755,5452293,21298.02,10629,36654,5448022,2725799,21281.336,10647.652,10639,36618,5307,18261,5453113,2725992,21301.223,10648.406,10641,36696,5282,18384
5,256,1048576,1,1,1,1,Fatourou and Ruppert's Augmented Static Trie,5.000802,6,1603,19980150,3995389.1,78047.461,15606.989,118800,23756.19,52.215073,43450,8688.6063,44.328746,4992494,19501.93,10857,29830,4995376,19513.188,10775,29852,4996907,2499522,19519.168,9763.7578,10843,29734,5399,14873,4995373,2499374,19513.176,9763.1797,10842,29770,5436,14916
