Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,4,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000019,0,28,21043800,4208744,5260950,1052186,5264950,1052986,0.076031895,5256550,1051306,0.083635085,3006728,751682,750588,752573,3006875,751718.75,749303,753637,3005885,2404861,751471.25,601215.25,751111,752240,600713,601639,12024312,2405508,3006078,601377,3004651,3008379,600671,602742
5,4,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000024,0,42,21028800,4205739.8,5257200,1051435,5263300,1052654.9,0.11603135,5251450,1050285,0.10937381,3004566,751141.5,749752,752809,3005155,751288.75,750497,752350,3004274,2403506,751068.5,600876.5,749443,752403,599497,601981,12014805,2403341,3003701.2,600835.25,2998718,3007738,599477,602557
5,5,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000027,39,44,22974450,4594865.2,4594890,918973.04,4908300,981654.7,6.8208379,3686950,737386.02,19.759777,3279835,655967,526295,699880,3283369,656673.8,526456,701998,3280088,2623543,656017.6,524708.6,525467,701039,420171,561003,13131158,2623206,2626231.6,524641.2,2108732,2805666,421501,560198
5,5,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,4.994024,12010,28,22954750,4596443.7,4590950,919288.73,4912800,983735.76,7.0105316,3665200,733917.18,20.164672,3278426,655685.2,523162,702603,3277738,655547.6,523824,702201,3280884,2624772,656176.8,524954.4,524024,703114,419026,562154,13117702,2624718,2623540.4,524943.6,2094190,2806787,419095,561982
5,5,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,4.984026,32006,57,22650250,4544569,4530050,908913.8,4913650,985879.69,8.4678977,3606950,723702.08,20.377259,3234786,646957.2,514369,701268,3234908,646981.6,515252,702387,3235525,2588454,647105,517690.8,515292,702008,412157,561811,12945031,2588733,2589006.2,517746.6,2062037,2807987,412203,560981
5,5,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,4.984029,32005,45,20979350,4209315.4,4195870,841863.08,4775050,958070.27,13.803574,3171900,636412.83,24.404236,2996727,599345.4,453806,682878,2998063,599612.6,453051,682492,2996039,2397952,599207.8,479590.4,453267,681997,363204,546117,11988521,2397722,2397704.2,479544.4,1811776,2727857,362556,546066
5,5,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,4.990066,20008,41,23062400,4621662.3,4612480,924332.46,4927150,987391.75,6.8221434,3721250,745731.62,19.322143,3295772,659154.4,532332,703803,3294808,658961.6,530928,704455,3295625,2635029,659125,527005.8,531376,704992,424884,563469,13176195,2635474,2635239,527094.8,2126614,2813900,425173,563526
5,6,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000012,27,24,25212800,5042547.9,4202133.3,840424.65,4510900,902177.83,7.3478551,3653800,730758.25,13.048928,3603678,600613,521412,645215,3600016,600002.67,522238,642761,3602050,2880366,600341.67,480061,522140,645824,417861,516736,14407056,2880100,2401176,480016.67,2088010,2577100,417519,514751
5,6,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000005,40,44,25448450,5089684.9,4241408.3,848280.82,4561700,912339.09,7.5515405,3647650,729529.27,13.999084,3636613,606102.17,521083,650902,3635927,605987.83,520597,652126,3633082,2906151,605513.67,484358.5,521435,650444,417070,520311,14542828,2905873,2423804.7,484312.17,2084535,2608228,416983,521457
5,6,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000009,26,29,26650600,5330110.4,4441766.7,888351.73,4679700,935938.32,5.3567274,4018500,803698.55,9.5292414,3805405,634234.17,573781,667029,3809080,634846.67,573843,669269,3805514,3044374,634252.33,507395.67,574138,668746,459287,534981,15230601,3044300,2538433.5,507383.33,2296738,2674656,458153,535336
