Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,6,1048576,1,1,4,4,Jeremy's Trie,5.00562,63,11297,16744250,3345090.1,2790708.3,557515.02,3497600,698734.62,25.330188,1925200,384607.7,31.01393,6694527,1115754.5,770704,1398629,6695536,1115922.7,769206,1397847,1677966,839633,279661,139938.83,192681,351358,96546,176364,1676221,838777,279370.17,139796.17,192609,349766,96681,174833
5,8,1048576,1,1,4,4,Jeremy's Trie,5.000029,2,57,21928650,4385704.6,2741081.2,548213.07,2751350,550266.81,0.37462406,2728400,545676.84,0.46263678,8772826,1096603.2,1091325,1100680,8773457,1096682.1,1091241,1100033,2190357,1095010,273794.62,136876.25,272616,275844,135926,138147,2192010,1095426,274001.25,136928.25,271963,275610,136189,137985
5,8,1048576,1,1,4,4,Jeremy's Trie,5.00002,2,37,21811300,4362242.6,2726412.5,545280.32,2740900,548177.81,0.53137594,2712350,542467.83,0.51578769,8722840,1090355,1084233,1096466,8723039,1090379.9,1084710,1095401,2181581,1090799,272697.62,136349.88,271435,274555,135773,137311,2183840,1091284,272980,136410.5,270494,274478,135206,137298
5,8,1048576,1,1,4,4,Jeremy's Trie,5.000047,3,36,22111950,4422348.4,2763993.8,552793.55,2780050,556004.77,0.58090761,2746100,549214.84,0.6473875,8845248,1105656,1097462,1113016,8844521,1105565.1,1098956,1111383,2212892,1105139,276611.5,138142.38,274465,279015,137009,139393,2209289,1105136,276161.12,138142,273374,277694,136448,139245
5,8,1048576,1,1,4,4,Jeremy's Trie,5.000034,2,49,21652350,4330440.6,2706543.8,541305.07,2715700,543136.31,0.33830046,2686200,537236.35,0.75165051,8658761,1082345.1,1074524,1085530,8664786,1083098.2,1074081,1087087,2164796,1082865,270599.5,135358.12,269269,272303,134644,136293,2164007,1082930,270500.88,135366.25,268250,271530,134399,135798
5,8,1048576,1,1,4,4,Jeremy's Trie,5.000034,1,53,22046650,4409300,2755831.2,551162.5,2768300,553656.24,0.45244969,2747950,549586.26,0.28598449,8818800,1102350,1098025,1107415,8820016,1102502,1099633,1107658,2203696,1102530,275462,137816.25,274332,276374,137064,138294,2204138,1102073,275517.25,137759.12,273969,276853,137191,138270
5,16,1048576,1,1,4,4,Jeremy's Trie,5.00006,2,103,25907300,5181397.8,1619206.2,323837.36,1625950,325186.1,0.41648493,1604750,320946.15,0.89279855,10363537,647721.06,641328,650338,10366184,647886.5,641919,651662,2588592,1295137,161787,80946.062,159979,162991,80144,81613,2588987,1294095,161811.69,80880.938,160597,162784,80070,81691
5,16,1048576,1,1,4,4,Jeremy's Trie,5.000045,2,63,25900200,5179993.4,1618762.5,323749.59,1627450,325487.07,0.53667539,1607200,321437.11,0.7142802,10359745,647484.06,643414,651388,10357804,647362.75,642854,651303,2593568,1295122,162098,80945.125,160426,163262,80051,81668,2589083,1294453,161817.69,80903.312,159966,163308,79919,81745
5,16,1048576,1,1,4,4,Jeremy's Trie,5.000049,3,86,26057800,5211508.9,1628612.5,325719.31,1637000,327396.79,0.51500894,1618700,323736.83,0.60864693,10422247,651390.44,648188,654299,10422118,651382.38,646475,655177,2606983,1303875,162936.44,81492.188,161906,163836,81076,82015,2606452,1303087,162903.25,81442.938,162131,163818,80663,82031
5,16,1048576,1,1,4,4,Jeremy's Trie,5.00006,3,106,25423200,5084579,1588950,317786.19,1597950,319586.16,0.56641178,1575650,315126.22,0.83703074,10169679,635604.94,630010,639389,10168428,635526.75,630240,639369,2542687,1271998,158917.94,79499.875,157555,160267,78722,80275,2542406,1272096,158900.38,79506,157633,159964,78622,80133
5,16,1048576,1,1,4,4,Jeremy's Trie,5.000054,2,109,25468850,5093715,1591803.1,318357.19,1602100,320416.54,0.64686863,1577750,315546.59,0.88284316,10189214,636825.88,632096,641352,10184940,636558.75,629992,640232,2549037,1272812,159314.81,79550.75,157873,160502,78610,80327,2545659,1273524,159103.69,79595.25,157648,160199,78681,80361
5,32,1048576,1,1,4,4,Jeremy's Trie,5.000084,4,162,29651450,5930190.4,926607.81,185318.45,932400,186476.87,0.62509591,921450,184286.9,0.55663382,11861539,370673.09,368916,373545,11854696,370459.25,367647,373329,2969435,1483014,92794.844,46344.188,92127,93637,45802,46914,2965780,1482926,92680.625,46341.438,91867,93492,45720,46877
5,32,1048576,1,1,4,4,Jeremy's Trie,5.000063,3,119,30071350,6014194.2,939729.69,187943.57,948400,189677.61,0.92263899,929950,185987.66,1.0406916,12023727,375741.47,371738,378725,12032649,376020.28,371777,379842,3008771,1503591,94024.094,46987.219,92931,95103,46322,47650,3006203,1503259,93943.844,46976.844,92770,94757,46530,47330
