Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,6,1048576,1,1,4,4,Jeremy's Trie,5.000008,34,37,22142700,4428532.9,3690450,738088.82,4197750,839548.66,13.746291,2990950,598189.04,18.954328,8855373,1475895.5,1195756,1677765,8855998,1475999.7,1194996,1680018,2215877,1107619,369312.83,184603.17,300222,419308,150103,209536,2215452,1108333,369242,184722.17,299976,420659,150315,210587
5,8,1048576,1,1,4,4,Jeremy's Trie,5.000031,1,39,27353850,5470736.1,3419231.2,683842.01,3439550,687905.73,0.59424907,3396900,679375.79,0.65310733,10942763,1367845.4,1357081,1377029,10940085,1367510.6,1359247,1375099,2735328,1367814,341916,170976.75,339352,344126,169446,172099,2735674,1367797,341959.25,170974.62,339872,343990,169924,172151
5,8,1048576,1,1,4,4,Jeremy's Trie,5.000046,2,36,27089400,5417830.2,3386175,677228.77,3406200,681233.73,0.59137522,3367700,673533.8,0.54560086,10836069,1354508.6,1345888,1362484,10835213,1354401.6,1347981,1362837,2708254,1352959,338531.75,169119.88,337046,340393,168301,170668,2709864,1354027,338733,169253.38,336785,340684,168279,170422
5,8,1048576,1,1,4,4,Jeremy's Trie,5.00003,2,45,27256150,5451197.3,3407018.8,681399.66,3423050,684605.89,0.47053601,3395050,679005.93,0.35129686,10900203,1362525.4,1357873,1370528,10906923,1363365.4,1357738,1368004,2721807,1361471,340225.88,170183.88,339058,342159,169443,171364,2727217,1361097,340902.12,170137.12,339748,342892,169439,171469
5,8,1048576,1,1,4,4,Jeremy's Trie,5.000027,2,50,27673600,5534690.1,3459200,691836.26,3499600,699916.22,1.1679001,3425200,685036.3,0.98288622,11068395,1383549.4,1369445,1400209,11071513,1383939.1,1370108,1399404,2766856,1383944,345857,172993,342796,350240,171488,174723,2766836,1385088,345854.5,173136,342851,349747,171650,175720
5,8,1048576,1,1,4,4,Jeremy's Trie,5.000024,1,36,27658900,5531753.4,3457362.5,691469.18,3486700,697336.65,0.84855146,3438250,687646.7,0.55280579,11061413,1382676.6,1375136,1394568,11065763,1383220.4,1375188,1394049,2765892,1382380,345736.5,172797.5,343031,349296,170729,175127,2765832,1383821,345729,172977.62,343761,348787,171895,174345
5,16,1048576,1,1,4,4,Jeremy's Trie,5.000048,3,91,31318450,6263629.9,1957403.1,391476.87,1975450,395086.21,0.92198049,1940100,388016.28,0.88398372,12528771,783048.19,775142,790195,12524939,782808.69,776414,789837,3133372,1566334,195835.75,97895.875,193415,198093,96568,98695,3131368,1565684,195710.5,97855.25,194288,197325,97123,98421
5,16,1048576,1,1,4,4,Jeremy's Trie,5.000036,2,68,28655200,5730998.7,1790950,358187.42,1802200,360437.4,0.62815824,1779800,355957.44,0.62257461,11461467,716341.69,712840,720315,11463185,716449.06,710621,721692,2864264,1432804,179016.5,89550.25,177522,180369,88672,90129,2866284,1433496,179142.75,89593.5,178100,180472,89067,90730
5,16,1048576,1,1,4,4,Jeremy's Trie,5.000044,1,76,28753950,5750739.4,1797121.9,359421.21,1810400,362076.81,0.73885501,1782050,356406.86,0.83866738,11505551,719096.94,712792,724255,11498845,718677.81,712198,724095,2876145,1437646,179759.06,89852.875,178278,181544,89182,90566,2873409,1436711,179588.06,89794.438,178774,180628,89126,90396
5,16,1048576,1,1,4,4,Jeremy's Trie,5.000047,3,76,28656200,5731186.1,1791012.5,358199.13,1803750,360746.61,0.7111899,1778100,355616.66,0.72096091,11462982,716436.38,711181,721406,11463177,716448.56,710691,722410,2863574,1432343,178973.38,89521.438,177690,180294,88942,90431,2866467,1432654,179154.19,89540.875,178143,180752,88951,90025
